ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
8209,Male,White,56,25-60,153248,755,412263,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
9979,Male,Asian,27,25-60,74253,511,197567,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
6049,Male,Asian,62,Over 60,63655,799,288248,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
4267,Male,White,39,25-60,101735,568,129279,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
9726,Male,White,49,25-60,98785,581,167565,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
3022,Non-binary,White,43,25-60,170340,824,228422,Part-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
2801,Female,White,37,25-60,42034,849,391662,Self-employed,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
495,Female,Black,33,25-60,90406,781,59253,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
3474,Female,Hispanic,73,Over 60,99556,539,92331,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
338,Non-binary,Black,69,Over 60,87539,626,444800,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
7654,Female,Hispanic,46,25-60,149428,669,152005,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
7488,Male,White,34,25-60,78409,548,279005,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
7315,Female,Black,69,Over 60,147152,816,100098,Full-time,Some College,Visa Holder,Fluent,No,No,High-income Suburban,Approved
2997,Male,Asian,33,25-60,104781,794,192063,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
8397,Female,White,58,25-60,133334,524,169851,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
7007,Male,White,33,25-60,112083,579,175121,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6652,Male,Black,72,Over 60,80578,769,426360,Self-employed,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
1009,Male,Hispanic,82,Over 60,123250,847,376713,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
3880,Male,Asian,41,25-60,88269,537,236553,Part-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
9728,Male,Hispanic,42,25-60,139583,808,443962,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
3480,Male,White,22,Under 25,165799,622,429691,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
8252,Male,Asian,31,25-60,34873,667,143613,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4289,Male,White,82,Over 60,169536,539,205894,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6114,Male,White,65,Over 60,109339,713,165866,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
1861,Female,White,18,Under 25,33190,812,180352,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
7661,Female,Hispanic,66,Over 60,62457,651,224701,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7530,Male,Hispanic,53,25-60,63389,762,108827,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Denied
4432,Male,White,69,Over 60,38864,588,312801,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
7136,Male,White,69,Over 60,172321,811,350321,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
93,Male,Black,28,25-60,80714,693,152104,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
7752,Female,Asian,67,Over 60,39454,643,407785,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Denied
9276,Male,White,60,25-60,75527,673,82459,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Approved
4169,Male,White,44,25-60,101294,758,327755,Full-time,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Denied
2646,Male,White,59,25-60,32684,794,315611,Full-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Denied
9736,Male,White,44,25-60,34901,676,198473,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
7371,Female,Black,78,Over 60,150271,681,356494,Unemployed,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
4159,Male,White,52,25-60,66941,760,195251,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
7935,Male,White,61,Over 60,121445,758,168521,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
7872,Female,White,40,25-60,53681,597,65935,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7272,Male,Black,41,25-60,117968,596,233613,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
6229,Male,White,39,25-60,78601,603,390699,Self-employed,Graduate,Citizen,Fluent,No,Yes,High-income Suburban,Approved
8903,Male,White,76,Over 60,123767,788,313298,Part-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Approved
4591,Male,White,40,25-60,111623,814,268746,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
8285,Female,Hispanic,75,Over 60,49421,765,145951,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Denied
7023,Female,Hispanic,22,Under 25,77942,767,343525,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Denied
4007,Female,Black,44,25-60,43777,679,385108,Unemployed,Graduate,Citizen,Fluent,No,No,Historically Redlined,Denied
8309,Male,Asian,39,25-60,61544,593,401624,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Approved
610,Female,Hispanic,53,25-60,115183,613,188839,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Denied
8646,Male,White,29,25-60,91835,551,363146,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
4631,Female,Asian,79,Over 60,172061,516,365887,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
5713,Female,Black,36,25-60,162363,660,211895,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
4758,Female,Hispanic,78,Over 60,82760,765,291367,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
4382,Male,White,39,25-60,51322,844,282265,Full-time,Some College,Citizen,Limited,No,No,Historically Redlined,Approved
3428,Male,Native American,74,Over 60,96938,743,360256,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
4567,Male,White,25,25-60,147549,726,330878,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
9408,Female,White,52,25-60,50862,836,231873,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Approved
8084,Female,White,30,25-60,117363,747,343356,Full-time,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Denied
146,Female,Black,76,Over 60,103622,842,206738,Gig,Bachelor's,Citizen,Limited,Yes,Yes,Urban Professional,Denied
3293,Male,White,66,Over 60,133782,702,79112,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
8350,Male,White,26,25-60,58187,798,189291,Gig,High School,Permanent Resident,Limited,No,No,Urban Professional,Denied
3203,Female,Asian,21,Under 25,93082,584,244428,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
4770,Female,White,34,25-60,58625,725,105106,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
3667,Female,White,38,25-60,139373,648,110093,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
5728,Female,White,42,25-60,91971,709,392808,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
2208,Male,Multiracial,46,25-60,68701,806,196791,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1530,Female,White,60,25-60,40868,639,245740,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
5387,Female,Hispanic,81,Over 60,74944,611,256666,Full-time,Some College,Visa Holder,Fluent,No,No,Urban Professional,Denied
7082,Male,White,34,25-60,25622,519,372033,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3219,Female,White,47,25-60,61231,709,445778,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
2396,Female,White,25,25-60,174965,600,297719,Unemployed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
368,Female,Hispanic,82,Over 60,131924,767,280607,Gig,Some College,Citizen,Limited,Yes,Yes,Working Class Urban,Denied
4798,Female,White,44,25-60,55110,553,157119,Gig,Graduate,Citizen,Limited,No,No,High-income Suburban,Denied
8349,Male,Black,39,25-60,109329,614,68431,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
1311,Female,Black,67,Over 60,37387,523,261771,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
3700,Male,White,64,Over 60,101257,738,304190,Full-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Approved
4487,Male,White,65,Over 60,86591,597,178402,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
7389,Male,White,35,25-60,36960,565,170946,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3706,Male,Asian,62,Over 60,167942,601,141039,Full-time,High School,Citizen,Limited,No,Yes,Urban Professional,Denied
1225,Female,White,52,25-60,97607,739,303166,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
8681,Female,White,65,Over 60,132406,741,351852,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
8164,Female,Hispanic,51,25-60,31287,750,102156,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
4603,Female,Black,72,Over 60,52214,797,319971,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
3045,Female,Native American,28,25-60,39471,749,266957,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
388,Male,White,47,25-60,153629,510,137671,Full-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Denied
4738,Female,White,43,25-60,41104,500,449814,Gig,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
9843,Female,White,20,Under 25,65830,755,142414,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
104,Male,Native American,58,25-60,39729,551,188119,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
5922,Female,Hispanic,56,25-60,68882,628,294346,Full-time,Bachelor's,Permanent Resident,Fluent,Yes,No,Working Class Urban,Denied
3621,Male,Hispanic,30,25-60,123182,842,88560,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
7440,Male,White,48,25-60,159969,741,211386,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
2085,Female,White,67,Over 60,48892,823,419438,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
9982,Male,White,45,25-60,117917,591,77394,Full-time,High School,Citizen,Fluent,No,Yes,Rural,Denied
5834,Female,White,32,25-60,47517,777,190959,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5596,Female,White,25,25-60,137985,611,59478,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
4102,Non-binary,Hispanic,66,Over 60,111653,528,235232,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
3141,Female,Black,67,Over 60,151128,678,208351,Unemployed,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
4866,Male,Black,37,25-60,153072,562,276208,Gig,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
1832,Female,Black,59,25-60,47395,615,366925,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
5885,Female,White,51,25-60,31162,767,103747,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
683,Male,Asian,70,Over 60,69645,665,338381,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Denied
3599,Male,Hispanic,66,Over 60,163368,540,72054,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
8987,Male,White,19,Under 25,25769,583,412429,Unemployed,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
724,Female,White,67,Over 60,63796,595,215674,Full-time,High School,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
985,Female,Hispanic,48,25-60,98304,541,258670,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
8738,Female,White,58,25-60,59294,785,61317,Self-employed,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
5940,Male,White,82,Over 60,152945,651,106038,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
2401,Male,White,65,Over 60,128055,689,107372,Gig,High School,Citizen,Fluent,No,Yes,Rural,Denied
4204,Male,Black,28,25-60,129129,766,137671,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Denied
4053,Male,Hispanic,70,Over 60,78478,502,305214,Self-employed,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
9780,Male,White,74,Over 60,102606,692,184695,Full-time,High School,Citizen,Limited,Yes,Yes,Historically Redlined,Denied
6489,Female,Black,78,Over 60,34733,622,149687,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
7125,Male,White,47,25-60,27730,824,103259,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Denied
8314,Female,Black,53,25-60,168864,799,172286,Full-time,Some College,Citizen,Limited,No,No,Rural,Approved
2848,Non-binary,White,59,25-60,84257,550,358728,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
1731,Female,White,22,Under 25,47880,625,339291,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
6603,Male,Asian,79,Over 60,52221,600,138389,Self-employed,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
4189,Female,White,47,25-60,50301,518,256012,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
230,Male,White,23,Under 25,86743,769,249432,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Denied
9524,Male,White,22,Under 25,81787,664,166670,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
8847,Non-binary,Hispanic,74,Over 60,92303,582,444159,Self-employed,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
3511,Female,White,30,25-60,52493,787,326617,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
3609,Male,White,35,25-60,83674,704,73987,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
265,Female,Hispanic,33,25-60,59406,576,166288,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
613,Male,White,74,Over 60,105675,525,261270,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
6288,Male,White,73,Over 60,66851,685,439692,Full-time,Graduate,Citizen,Limited,No,Yes,Historically Redlined,Denied
8618,Female,White,82,Over 60,97132,676,305952,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
1670,Male,Black,68,Over 60,82750,760,445667,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
8418,Non-binary,White,80,Over 60,75119,566,228548,Gig,Bachelor's,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
1987,Male,Black,43,25-60,163963,504,357347,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
249,Male,White,66,Over 60,79776,543,102973,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
6416,Male,Black,34,25-60,148660,726,203055,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
1144,Male,White,41,25-60,109714,519,330908,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
1408,Female,Asian,82,Over 60,95689,607,354071,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
3091,Female,White,82,Over 60,64419,582,186780,Part-time,Bachelor's,Visa Holder,Fluent,No,No,High-income Suburban,Denied
6686,Male,White,18,Under 25,115548,727,157390,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
1750,Male,White,19,Under 25,97115,630,412606,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
1833,Female,White,56,25-60,67860,647,439361,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
6067,Male,Native American,28,25-60,100065,532,173174,Full-time,Graduate,Citizen,Limited,No,Yes,Urban Professional,Approved
6286,Female,White,62,Over 60,96797,736,129367,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3174,Male,Hispanic,58,25-60,26472,799,137184,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
6348,Male,Black,77,Over 60,29246,607,183770,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
3913,Female,White,36,25-60,140269,583,423340,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
7527,Female,White,29,25-60,62698,572,225978,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
2668,Female,White,22,Under 25,143103,697,348217,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
7485,Female,White,71,Over 60,155631,826,60663,Full-time,Graduate,Citizen,Fluent,No,Yes,Working Class Urban,Denied
2066,Female,Multiracial,38,25-60,38993,739,155431,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
1260,Female,Hispanic,71,Over 60,80403,561,133157,Full-time,High School,Citizen,Limited,No,Yes,Urban Professional,Approved
2543,Female,Black,29,25-60,74880,567,388090,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
2352,Male,Hispanic,26,25-60,131683,838,261893,Part-time,High School,Citizen,Fluent,No,No,Rural,Approved
9142,Female,White,67,Over 60,47795,813,354395,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
5975,Male,Hispanic,63,Over 60,90509,692,196971,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Denied
8682,Male,White,32,25-60,56447,792,237143,Full-time,Bachelor's,Citizen,Limited,Yes,No,Working Class Urban,Denied
5107,Male,Hispanic,79,Over 60,141603,757,433763,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
9321,Male,White,51,25-60,174186,608,116036,Part-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
6942,Male,White,79,Over 60,112846,515,398992,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
347,Male,Asian,23,Under 25,142776,836,328164,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
